"Id","Name","External url","Language","Last verified on","Documentable id","Documentable type"
"1333","Full text (PDF)","","","N/A","9332","Legislation"
"1332","Full text (PDF)","","","N/A","9330","Legislation"
"1331","Full text (PDF)","","Spanish","N/A","9326","Legislation"
"1330","Full text (PDF)","","","N/A","9322","Legislation"
"1329","Full text (PDF)","","","N/A","9320","Legislation"
"1328","Full text (PDF)","","","N/A","9314","Legislation"
"1327","Full text (PDF)","","","N/A","9312","Legislation"
"1326","Full text (PDF)","","","N/A","9310","Legislation"
"1325","Full text (PDF)","","","N/A","9308","Legislation"
"1324","Full text (PDF)","","","N/A","9306","Legislation"
"1323","Full text (PDF)","","","N/A","9304","Legislation"
"1322","Full text (PDF)","","","N/A","9302","Legislation"
"1321","Full text (PDF)","","","N/A","9300","Legislation"
"1320","Full text (PDF)","","","N/A","9296","Legislation"
"1319","Order No. 8090-2014","","","N/A","9290","Legislation"
"1318","Full text (PDF)","","","N/A","9288","Legislation"
"1317","Full text (PDF)","","","N/A","9284","Legislation"
"1316","Full text (PDF)","","","N/A","9282","Legislation"
"1315","Full text (PDF)","","","N/A","9278","Legislation"
"1314","Full text (PDF)","","","N/A","9276","Legislation"
"1313","Full text (PDF)","","","N/A","9274","Legislation"
"1312","Full text (PDF)","","","N/A","9272","Legislation"
"1311","Full text (PDF)","","","N/A","9270","Legislation"
"1310","full text (PDF)","","","N/A","9262","Legislation"
"1309","full text (PDF)","","","N/A","9258","Legislation"
"1308","Order No. 2017-3581","","","N/A","9256","Legislation"
"1307","full text (PDF)","","","N/A","9254","Legislation"
"1306","full text (PDF)","","","N/A","9252","Legislation"
"1305","full text (PDF)","","","N/A","9248","Legislation"
"1304","full text (PDF)","","","N/A","9246","Legislation"
"1303","full text (PDF)","","","N/A","9236","Legislation"
"1302","full text (PDF)","","","N/A","9230","Legislation"
"1301","full text (PDF)","","","N/A","9228","Legislation"
"1300","full text (PDF)","","","N/A","9222","Legislation"
"1299","full text (PDF)","","","N/A","9220","Legislation"
"1298","full text (PDF)","","","N/A","9218","Legislation"
"1297","full text (PDF)","","","N/A","9214","Legislation"
"1296","full text (PDF)","","","N/A","9216","Legislation"
"1295","full text (PDF)","","","N/A","9212","Legislation"
"1294","full text (PDF)","","","N/A","9210","Legislation"
"1293","full text (PDF)","","","N/A","9206","Legislation"
"1292","full text (PDF)","","","N/A","9204","Legislation"
"1291","full text (PDF)","","","N/A","9196","Legislation"
"1290","full text (PDF)","","","N/A","9190","Legislation"
"1289","Full text (Norwegian) (PDF)","","","N/A","9185","Legislation"
"1288","full text (PDF)","","","N/A","9180","Legislation"
"1287","full text (PDF)","","","N/A","9178","Legislation"
"1286","CC Policy Draft","","","N/A","9176","Legislation"
"1285","full text (PDF)","","","N/A","9174","Legislation"
"1284","full text (PDF)","","","N/A","9172","Legislation"
"1283","full text (PDF)","","","N/A","9170","Legislation"
"1282","Decree No. 2016-862","","","N/A","9168","Legislation"
"1281","full text (PDF)","","","N/A","9166","Legislation"
"1280","full text (PDF)","","","N/A","9164","Legislation"
"1279","full text (PDF)","","","N/A","9162","Legislation"
"1278","CDM","","","N/A","9158","Legislation"
"1277","full text (PDF)","","","N/A","9150","Legislation"
"1276","full text (PDF)","","","N/A","9148","Legislation"
"1275","full text (PDF)","","","N/A","9144","Legislation"
"1274","full text (PDF)","","","N/A","9142","Legislation"
"1273","full text (PDF)","","","N/A","9134","Legislation"
"1272","full text (PDF)","","","N/A","9132","Legislation"
"1271","full text (PDF)","","","N/A","9128","Legislation"
"1270","full text (PDF)","","","N/A","9126","Legislation"
"1269","full text (PDF)","","","N/A","9124","Legislation"
"1268","full text (PDF)","","","N/A","9120","Legislation"
"1267","Supreme Decree No. 2.854 (amendment)","","","N/A","9118","Legislation"
"1266","Supreme Decree No. 2.472 of 2015","","","N/A","9118","Legislation"
"1265","full text (PDF)","","","N/A","9114","Legislation"
"1264","full text (PDF)","","","N/A","9112","Legislation"
"1263","full text from governmental website (PDF)","http://www.minambiente.gov.co/images/cambioclimatico/pdf/Politica_Nacional_de_Cambio_Climatico_-_PNCC_/PNCC_Politicas_Publicas_LIBRO_Final_Web_01.pdf","","20/08/2019","9110","Legislation"
"1262","full text (PDF)","","","N/A","9102","Legislation"
"1261","full text (PDF)","","","N/A","9098","Legislation"
"1260","full text (PDF)","","","N/A","9094","Legislation"
"1259","full text (PDF)","","Spanish","N/A","9070","Legislation"
"1258","full text (PDF)","","","N/A","9068","Legislation"
"1257","Amendment - link to governmental website","http://www.retc.cl/se-publica-en-diario-oficial-la-modificacion-del-reglamento-retc/","","29/08/0019","9066","Legislation"
"1256","full text (PDF)","","","N/A","9066","Legislation"
"1255","full text (PDF)","","","N/A","9064","Legislation"
"1254","full text (PDF)","","","N/A","9060","Legislation"
"1253","full text (PDF)","","","N/A","9058","Legislation"
"1252","full text (PDF)","","","N/A","9056","Legislation"
"1251","full text (PDF)","","","N/A","9052","Legislation"
"1250","full text (PDF)","","","N/A","9050","Legislation"
"1249","full text (PDF)","","","N/A","9042","Legislation"
"1248","full text (PDF)","","","N/A","9040","Legislation"
"1247","Law No. 17/2015","","","N/A","9028","Legislation"
"1246","full text (PDF)","","","N/A","9026","Legislation"
"1245","decree (full text)","","","N/A","8994","Legislation"
"1244","full text (pdf)","https://boe.es/buscar/pdf/2007/BOE-A-2007-21493-consolidado.pdf","","30/08/0019","8994","Legislation"
"1243","Royal Decree No. 163/2014","","","N/A","8986","Legislation"
"1242","Link to governmental website","http://pravo.gov.ru/proxy/ips/?docbody=&nd=102356583&rdk=","","05/08/0019","8945","Legislation"
"1241","Resolution No. 453","","Spanish","N/A","9096","Legislation"
"1240","Order (full text)","","","N/A","8980","Legislation"
"1239","full text (PDF)","","","N/A","8980","Legislation"
"1238","full text (PDF)","","","N/A","8960","Legislation"
"1237","Full text (PDF)","","","N/A","8889","Legislation"
"1236","Full text (PDF)","","","N/A","8887","Legislation"
"1235","Full text (PDF)","","","N/A","8875","Legislation"
"1234","Full text (PDF)","","","N/A","8863","Legislation"
"1233","Rural electrification","","","N/A","8850","Legislation"
"1232","Full text (PDF)","","","N/A","8843","Legislation"
"1231","Disaster Management Act","","","N/A","8832","Legislation"
"1230","Disaster Management Act 2005","","","N/A","8816","Legislation"
"1229","Full text (PDF)","http://extwprlegs1.fao.org/docs/pdf/jap158113.pdf","","19/04/0026","8809","Legislation"
"1228","full text (PDF)","","","N/A","8930","Legislation"
"1227","full text (PDF)","","","N/A","8924","Legislation"
"1226","full text (PDF)","","","N/A","8920","Legislation"
"1225","full text (PDF)","","","N/A","8916","Legislation"
"1224","full text (PDF)","","","N/A","9324","Legislation"
"1223","full text (PDF)","","","N/A","9224","Legislation"
"1222","full text (PDF)","","","N/A","9208","Legislation"
"1221","full text (PDF)","","","N/A","9192","Legislation"
"1220","full text (PDF)","","","N/A","9130","Legislation"
"1219","full text (PDF)","","","N/A","9226","Legislation"
"1218","Decree No. 4.819 ","","","N/A","9084","Legislation"
"1217","full text (PDF)","","","N/A","9054","Legislation"
"1216","Drainage ordinance","","","N/A","8954","Legislation"
"1215","full text (PDF)","","","N/A","8952","Legislation"
"1214","Environment Protection Agency Act","","","N/A","8906","Legislation"
"1213","full text (PDF)","","","N/A","8902","Legislation"
"1212","Angola Energy 2025","http://www.angolaenergia2025.com/sites/default/files/editor/livro_angola_energia_2025_baixa.pdf","","08/08/2019","8900","Legislation"
"1211","full text (PDF)","","","N/A","8896","Legislation"
"1210","full text (Norwegian) (PDF)","","","N/A","8888","Legislation"
"1209","Full text (PDF)","","","N/A","8887","Legislation"
"1208","full text (Norwegian) (PDF)","","","N/A","8884","Legislation"
"1207","Statute of the Ministry of Environment (MINAMB)","","","N/A","8878","Legislation"
"1206","PGUIRH","http://extwprlegs1.fao.org/docs/pdf/ang154243.pdf","","13/07/2019","8872","Legislation"
"1205","Full text (PDF)","","","N/A","8865","Legislation"
"1204","Full text (PDF) (Arabic)","","","N/A","8861","Legislation"
"1203","full text (PDF)","","","N/A","8842","Legislation"
"1202","Disaster Management Act","","","N/A","8826","Legislation"
"1201","Emergency Powers Act ","","","N/A","8826","Legislation"
"1200","Full text (PDF) (Japanese)","http://www.bousai.go.jp/taisaku/keikaku/pdf/kihon_basic_plan180629.pdf","","19/05/0001","8799","Legislation"
"1199","Disaster Management Act Amendment (2015)","","","N/A","8798","Legislation"
"1198","Disaster Management Act (2003)","","","N/A","8798","Legislation"
"1197","Full text (PDF)","https://www.ifrc.org/docs/IDRL/Japan_DMAct_1961.pdf","","30/04/2019","8797","Legislation"
"1196","Plan Vol. II - Portuguese","http://www.mma.gov.br/images/arquivo/80182/LIVRO_PNA_Plano%20Nacional_V2_copy_copy.pdf","Portuguese","30/07/2019","8792","Legislation"
"1195","Plan Vol. II - English","http://www.mma.gov.br/images/arquivo/80182/BOOK_PNA_Volume%20II%20v4.pdf","","30/07/2019","8792","Legislation"
"1194","Full translated text (PDF)","","","N/A","8792","Legislation"
"1193","Full text in Portuguese (PDF)","","Portuguese","N/A","8792","Legislation"
"1192","full text (PDF)","","Portuguese","N/A","8794","Legislation"
"1191","Full text (PDF)","","Swedish","N/A","8763","Legislation"
"1190","Full text (PDF) (Spanish)","","","N/A","8757","Legislation"
"1189","Full text (Japanese) (PDF)","http://www.bousai.go.jp/taisaku/choui/pdf/siryo2-1.pdf","","19/04/0026","8795","Legislation"
"1188","Disaster Management Rules and Regulation","","","N/A","8834","Legislation"
"1187","Resolution No. 130/09 ","","","N/A","8894","Legislation"
"1186","Royal Decree No. 6/2018","","","N/A","8982","Legislation"
"1185","Integrated Coastal Management Act Amendment (2014)","","","N/A","8800","Legislation"
"1184","Integrated Coastal Management Act (2008)","","","N/A","8800","Legislation"
"1183","Water Regulation","","","N/A","8838","Legislation"
"1182","CC Adaptation Levy","","","N/A","9146","Legislation"
"1181","Royal Decree No. 19/2016","","","N/A","9024","Legislation"
"1180","Royal Decree No. 18/2016","","","N/A","9022","Legislation"
"1179","Full text (PDF)","https://www.ifrc.org/docs/idrl/502EN.pdf","","19/04/0026","8791","Legislation"
"1178","Full text (PDF)","","","N/A","9193","Legislation"
"1177","Water Resources Board Act","","","N/A","8818","Legislation"
"1176","full text (link to official website)","http://www.ejustice.just.fgov.be/cgi/article_body.pl?language=fr&caller=summary&pub_date=19-03-29&numac=2019030319","","05/09/0019","9189","Legislation"
"1175","full text (PDF)","","","N/A","9191","Legislation"
"1174","Royal Decree-Law No. 10/2017","","","N/A","9018","Legislation"
"1173","full text (PDF)","","","N/A","9187","Legislation"
"1172","Link to law","https://lege5.ro/Gratuit/gmztonbvgu4q/legea-nr-117-2019-pentru-modificarea-si-completarea-legii-nr-50-1991-privind-autorizarea-executarii-lucrarilor-de-constructii","","05/09/0019","9195","Legislation"
"1171","Decree 548/2019","https://www.boletinoficial.gob.ar/detalleAviso/primera/213104/20190808","","05/09/0019","9197","Legislation"
"1170","Decree 476/2019","https://www.boletinoficial.gob.ar/detalleAviso/primera/211142/20190711","","05/09/0019","9197","Legislation"
"1169","full text (PDF)","","","N/A","9207","Legislation"
"1168","Full text (PDF)","","","N/A","9203","Legislation"
"1167","full text (PDF)","","","N/A","9205","Legislation"
"1166","Full text (PDF)","","","N/A","9211","Legislation"
"1165","Full text (pdf)","","Ukrainian","N/A","9213","Legislation"
"1164","Full text (pdf)","","","N/A","9215","Legislation"
"1163","Official summary (pdf)","","","N/A","9217","Legislation"
"1162","Link to official website","https://www.indiabudget.gov.in/keytoBudDoc.php","","07/09/0019","9217","Legislation"
"1161","Full text (pdf)","","","N/A","9219","Legislation"
"1160","Full text (PDF)","","","N/A","8889","Legislation"
"1159","Full text (English) (PDF)","","","N/A","8887","Legislation"
"1158","Full text (PDF)","","","N/A","8887","Legislation"
"1157","Full text (English) (PDF)","","","N/A","8891","Legislation"
"1156","Full text (PDF)","","","N/A","8891","Legislation"
"1155","Full text (PDF)","","","N/A","8903","Legislation"
"1154","Full text (PDF)","","","N/A","8915","Legislation"
"1153","Full text (PDF)","","","N/A","8917","Legislation"
"1152","Full text (PDF)","","","N/A","8921","Legislation"
"1151","Full text (PDF)","","","N/A","8925","Legislation"
"1150","Full text (PDF)","","","N/A","8929","Legislation"
"1149","Full text, Nuclear Energy Promotion Act (PDF)","","","N/A","8927","Legislation"
"1148","Full text, Fusion Energy Development Act (PDF)","","","N/A","8927","Legislation"
"1147","Full text (PDF)","","","N/A","8937","Legislation"
"1146","Full text (PDF)","","","N/A","8945","Legislation"
"1145","Full text (PDF)","","","N/A","8943","Legislation"
"1144","Full text (PDF)","","","N/A","9225","Legislation"
"1143","Full text (PDF)","","","N/A","9229","Legislation"
"1142","Full text (PDF)","","","N/A","8949","Legislation"
"1141","Full text (PDF)","","","N/A","8951","Legislation"
"1140","Full text (PDF)","","","N/A","8953","Legislation"
"1139","Full text (PDF)","","","N/A","8955","Legislation"
"1138","Full text (PDF)","","","N/A","8959","Legislation"
"1137","Full text (PDF)","","","N/A","8969","Legislation"
"1136","Full text (PDF)","","","N/A","8967","Legislation"
"1135","Full text (PDF)","","","N/A","8971","Legislation"
"1134","Full text (PDF)","","","N/A","8973","Legislation"
"1133","Full text (PDF)","","","N/A","8975","Legislation"
"1132","Full text (PDF)","","","N/A","8977","Legislation"
"1131","Full text (PDF)","","","N/A","8979","Legislation"
"1130","Full text (PDF)","","","N/A","8981","Legislation"
"1129","Full text (PDF)","","","N/A","8983","Legislation"
"1128","Full text (PDF)","","","N/A","8999","Legislation"
"1127","Full text (PDF)","","","N/A","9003","Legislation"
"1126","Full text (PDF)","","","N/A","9005","Legislation"
"1125","Full text (PDF)","","","N/A","9007","Legislation"
"1124","Full text (PDF)","","","N/A","9019","Legislation"
"1123","Full text (PDF)","","","N/A","9015","Legislation"
"1122","Full text (PDF)","","","N/A","9017","Legislation"
"1121","Full text (PDF)","","","N/A","9027","Legislation"
"1120","Full text (PDF)","","","N/A","9043","Legislation"
"1119","Full text (PDF)","","","N/A","9045","Legislation"
"1118","Full text (PDF)","","","N/A","9047","Legislation"
"1117","Full text (PDF)","","Spanish","N/A","9053","Legislation"
"1116","Full text (PDF)","","Spanish","N/A","9059","Legislation"
"1115","Full text (PDF)","","","N/A","9087","Legislation"
"1114","Full text (PDF)","","","N/A","9095","Legislation"
"1113","Full text (PDF)","","","N/A","9099","Legislation"
"1112","Full text (PDF)","","","N/A","9101","Legislation"
"1111","Full text (PDF)","","","N/A","9107","Legislation"
"1110","Full text (PDF)","","","N/A","9111","Legislation"
"1109","Full text (PDF)","","","N/A","9133","Legislation"
"1108","Full text (PDF)","","","N/A","9139","Legislation"
"1107","Full text (PDF)","","","N/A","9143","Legislation"
"1106","Full text (PDF)","","","N/A","9147","Legislation"
"1105","Full text (PDF)","","","N/A","9153","Legislation"
"1104","Full text (PDF)","","","N/A","9155","Legislation"
"1103","Full text (PDF)","","","N/A","9159","Legislation"
"1102","Full text (PDF)","","","N/A","9171","Legislation"
"1101","Full text (PDF)","","","N/A","9173","Legislation"
